playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
22846,William Garcia,M,Single-ply,20,55,125,165,147.5
21505,Angela Broyles,F,Raw,44.5,61.4,77.5,100,52.5
16593,Danielle Becerra,F,Raw,23,49.8,105,87.5,40
9330,Francisco Lagunas,M,Wraps,,82.4,240,237.5,172.5
29872,Lothar Vallot,M,Single-ply,60,89.63,127.5,155,105
29129,Francisco Patricio,M,Raw,20,65.15,157.5,225,117.5
4498,Adrian Kim,M,Raw,22,70.1,170,215,140
9505,Dave Baker,M,Wraps,64,98.88,192.5,202.5,82.5
2413,Jessica Kallie,F,Raw,23.5,56.7,117.5,127.5,60
26748,Brandon Alexis Sauceda,M,Raw,18.5,58.4,145.5,192.5,80
834,Casey Saunders,M,Raw,23,109,240,277.5,157.5
9063,Carlie Walker,F,Single-ply,17.5,152.2,210,185,168
9455,LS McClain,M,Raw,35.5,92.25,267.5,292.5,212.5
9810,Karla Johnson,F,Raw,49.5,77.5,107.5,157.5,77.5
12537,Austin Maas,M,Raw,22.5,65.9,177.5,205,110
13289,Michael Martin,M,Wraps,54,111.95,240,272.5,152.5
13163,Joshua Watson,M,Raw,20.5,103,190,260,135
1220,Reace Howard,M,Raw,17,97.75,192.5,192.5,112.5
12955,Greg Moss,M,Raw,26,88.31,185,240,120
9957,Jose Flores,M,Raw,24,108.1,290,282.5,177.5
17414,Mariska Casey,F,Raw,38.5,46.41,90,120,60
11375,Dan Oppenheim,M,Raw,69.5,73.03,132.5,185,97.5
28326,Zachary Moss,M,Raw,28.5,138,285,320,192.5
18385,Kelly Yates,F,Raw,22.5,77.5,132.5,170,67.5
5609,Dean Choi,M,Raw,19,89.63,187.5,237.5,110
11907,Omed Baher,M,Raw,26,95.4,172.5,212.5,130
4581,Josh Black,M,Wraps,28,104.8,240,222.5,160
25154,Julie Diss,F,Wraps,27,59.42,132.5,177.5,80
10292,Trevor Johns,M,Raw,16.5,59.1,132.5,177.5,87.5
9677,Ian Currie,M,Wraps,31,96.62,210.92,274.42,120.2
2523,Philip Middleton,M,Raw,40,102.58,225,260,155
14182,John Flagg,M,Raw,33.5,113.64,280,280,195
28120,Kishen Sharma,M,Raw,25.5,82.2,182.5,185,120
19462,Josh Brock,M,Wraps,27,68.1,185,222.5,117.5
7460,Jeremy Nguyen,M,Raw,25,73.8,167.5,200,112.5
4782,Carle Straube,F,Raw,17.5,64.9,117.5,140,52.5
27698,Andrew Martinez,M,Raw,30,115.8,227.5,260,160
4381,Jon Gade,M,Single-ply,50,137.1,227.5,185,192.5
20682,Lauren Orengo Cortes,F,Wraps,28,72.12,106.59,131.54,54.43
22217,David Montoya,M,Raw,18.5,113.57,207.5,240,145
14435,Lauri Tamminen,M,Raw,22.5,82.54,227.5,245,152.5
7642,Zack Carr,M,Raw,17,108.32,272.5,272.5,157.5
6452,Kenneth Bond,M,Wraps,21,74.84,158.76,174.63,108.86
23950,James Strickland,M,Raw,34,130.6,102.5,142.5,242.5
18549,Dustin Noborikawa,M,Raw,19,88.6,215,265,127.5
8809,Khoi Trang,M,Raw,22.5,99.65,242.5,250,120
29706,Mariselys Chaparro,F,Single-ply,31.5,52.2,135,120,75
20187,Thomas Greene,M,Raw,31,109.15,215,245,137.5
20663,James Thompson,M,Wraps,74,72,75,107.5,65
27054,Hunter Hautz,M,Raw,21,82.5,182.5,215,112.5
22608,Mark Francescon,M,Raw,31,108.95,237.5,265,165
10618,Buster Litton,M,Wraps,22,88.9,240,262.5,182.5
26425,Reggie Loyola,M,Raw,35,81.9,197.5,255,150
14940,Boris Terry,M,Wraps,33,107,307.5,327.5,207.5
12962,Zach White,M,Wraps,28,89.1,207.5,255,157.5
7637,Shogo Kono,M,Single-ply,20.5,58.01,222.5,202.5,122.5
16033,Nicholas VanNostrand,M,Raw,18,76.4,122.5,157.5,92.5
10196,Nate Wittenburg,M,Wraps,37,125,275,275,187.5
6854,Brock Bolte,M,Raw,16,109.59,159.98,215,110
10619,Alan Peeters,M,Single-ply,21.5,103.4,345,295,217.5
11239,Jose Nieto,M,Raw,25,80.75,150,190,107.5
1386,Stacee Roskelley,F,Raw,34,103.15,95,125,50
26503,Austin Dunlap,M,Single-ply,17.5,101.29,282.5,265,182.5
555,Jeffrey Chavez,M,Raw,24,82.4,215,227.5,130
18705,Anthony Bland,M,Wraps,26,114.21,285,237.5,165
16704,Ruslan Noskov,M,Wraps,21,106.6,245,275,165
3095,Lexy Neitzel,F,Wraps,26,77.02,137.5,160,67.5
3285,Carissa Lindsay,F,Raw,10,44,32.5,52.5,17.5
9930,Eli McDonald,M,Raw,16.5,72.6,177.5,192.5,102.5
9166,Saul Cervantes,M,Wraps,29,97.6,150,180,90
17454,Ryan Romey,M,Wraps,17,85,212.51,275.01,150
7847,Kylee Craig,F,Raw,26,72.3,165,177.5,112.5
1313,Taneyle Moar,F,Raw,23.5,61.4,132.5,140,67.5
21394,Tyler Hopwood,M,Raw,17.5,70.8,137.5,172.5,110
11095,Nicholas Lewis,M,Raw,28,90,137.5,175,115
7450,Ben Hooten,M,Wraps,61,93.89,145.15,190.51,92.99
26060,Scott Bradshaw,M,Raw,43.5,69.48,140,200,107.5
14706,Troy Anderson,M,Raw,45,122.29,242.5,210,140
11245,Jeremy Ramirez,M,Single-ply,17,82.5,183.7,201.85,124.74
9631,Tarion Carlton,M,Raw,17.5,89.55,200,242.5,112.5
5072,Tina Collins,F,Raw,48,80.7,137.5,167.5,87.5
21685,Jordan McLaughlin,M,Raw,22.5,137.66,322.5,307.5,220
5275,John Lenz,M,Multi-ply,44,108.95,365,257.5,287.5
18653,Franklin Hartzheim,M,Single-ply,17.5,88,205,230,102.5
22152,Dale Thomas,M,Wraps,55,134.94,145.15,149.69,106.59
21422,Katrina Santosa,F,Raw,22,55.16,85,102.5,45
29246,Matt Kunkle,M,Wraps,29,81.5,200,230,142.5
25155,Calie McVicker,F,Raw,30,60,92.5,150,57.5
27199,Aaron Le,M,Raw,20.5,65.7,162.5,167.5,112.5
1857,Thuan Truong,M,Wraps,22,74.9,220,250,135
29864,Ashleigh Andrews,F,Single-ply,20.5,95.75,225,182.5,162.5
29232,Shain Vice,M,Wraps,35,113.4,222.5,250,147.5
10306,Nathan Boudreau,M,Wraps,32,75.8,195,202.5,152.5
2765,Rafael Cui,M,Raw,26,82.3,172.5,192.5,125
1541,Troy Zuroske,M,Raw,24,98.9,220,295,142.5
7262,Matthew Spear,M,Single-ply,28.5,85.1,137.5,182.5,125
19184,Matthew Swartout,M,Raw,30,80.29,185,240,127.5
8434,Scott Johnson,M,Wraps,49,109.8,205,205,120
26012,Craig Lawrence,M,Wraps,47,132.3,272.5,275,165.5
22214,Taeho Kim,M,Raw,19,72.3,160,177.5,92.5
9475,Cameron Bright,M,Raw,21,108.2,172.5,207.5,137.5
23822,Melisa Heinonen,F,Raw,18.5,60.25,100,132.5,60
22657,William Haase,M,Raw,19.5,82.1,200,207.5,140
8563,Arla Davis,F,Raw,15.5,66.6,82.5,125,50
3771,Xeniya Okatenko,F,Single-ply,22.5,104.49,265,220,185
13460,Gabrielle Faimon,F,Wraps,16,73,102.5,115,52.5
17493,Lachlan Rickards,M,Raw,21.5,86.7,217.5,235,135
4655,Keith Schiessl,M,Single-ply,47,81.19,247.5,227.5,147.5
26857,Ben Hernandez,M,Raw,23.5,80.2,172.5,192.5,110
11434,Lindsey Rossiter,F,Raw,20,66.32,105,135,55
27899,Dana Walker,M,Multi-ply,39,80.5,342.5,277.5,287.5
8266,Fernando Gamez,M,Raw,18,66.3,122.5,160,92.5
13389,Alison Barnhill,F,Single-ply,45,58.6,97.5,132.5,62.5
9126,Josh Manley,M,Wraps,32,74.84,162.5,197.5,112.5
12098,Melane Rhodes,F,Wraps,36,75,92.99,92.99,52.16
11723,Gary Bobrowitz,M,Wraps,63.5,66.9,50,160,115
24436,Anne-S Stiklestad,F,Single-ply,24.5,74.8,220,200,115
19938,Rick Schwartz,M,Single-ply,45,101.24,240,260,215
9096,Artur Lyubokonskis,M,Wraps,32,99.9,280,290,180
1737,Asia Salazar,F,Raw,28,87.7,145,182.5,67.5
29094,Theresa Hayes,F,Wraps,35,74.7,145,170,80
20365,Bradley Carter,M,Raw,19,79.6,190,200,127.5
561,Edan Davey,M,Wraps,44,152.5,345,370,190
15357,Jay Lowers,M,Raw,24.5,90.8,165,192.5,95
21528,Cameron McKenzie,M,Raw,22.5,119.95,325,363,200
3345,Anthony Hirst,M,Raw,16.5,59.5,135,130,75
11492,Alexis Sicherman,F,Raw,24,64.3,125,145,62.5
9354,Zachariah Johnston,M,Raw,20.5,73.55,142.5,170,92.5
9628,David Dellanave,M,Raw,33.5,89.7,197.5,240,107.5
8314,Nicole Gonzalez,F,Raw,30,59.19,137.5,150,72.5
21683,Michael Doherty,M,Raw,25.5,79.1,182.5,215,132.5
9719,Afzol Ali,M,Raw,19.5,63.25,142.5,185,97.5
23571,Fredrik Vaage Hovland,M,Raw,22.5,82.96,212.5,240,140
28203,Gregoire Ho Bing Huang,M,Raw,34,99.6,260,320,170
58,Makenize Norwood,M,Wraps,17,88.54,115.67,147.42,52.16
20246,Kevin Huang,M,Raw,23.5,72.7,155,152.5,75
22210,Grant Pexsa,M,Raw,41.5,84.6,172.5,192.5,112.5
15153,Peter Gatza,M,Raw,27.5,128.6,160,155,105
28580,Sofia Hewitt,F,Raw,17.5,59.5,87.5,102.5,45
3201,Harry Walker,M,Raw,25.5,93.1,182.5,242.5,137.5
23969,Elizabeth Godinez,F,Raw,31,90.2,112.5,142.5,57.5
26363,Eline Joergensen Sk.,F,Single-ply,31.5,62.46,207.5,150,130
18033,Kirsten Olsson,F,Raw,23,74.7,125,127.5,65
2510,Michael Vargas,M,Raw,20,67.1,197.5,237.5,125
9828,Ryan Schumacher,M,Raw,38,65.32,142.5,185,82.5
17322,Mei-Xiang Liu,F,Single-ply,33.5,45.77,140,140,72.5
29248,Ashley Wilson,F,Raw,32.5,82.3,155,172.5,77.5
22273,Jake Warrington,M,Raw,29,98.6,285,335,185
22862,Joshua Mink,M,Raw,25.5,81.2,222.5,227.5,147.5
11759,Cameron Hansen,M,Raw,13,73.57,112.5,142.5,55
20254,Stephen Ballard,M,Wraps,28,138.8,345,320,185
16138,Steven Kuan,M,Raw,20.5,80.1,165,200,137.5
10174,Eric Deleplace,M,Raw,49.5,73.45,145,160,102.5
13546,Isaac Doss,M,Raw,19,109.1,252.5,232.5,147.5
19298,John Demery,M,Raw,24,85.87,195,240,137.5
19291,Chris Bennett,M,Raw,19,80.7,200,215,107.5
24232,Nathan Abely,M,Raw,23,71.8,180,242.5,132.5
5993,Michael Nguyen,M,Raw,21.5,65.5,170,227.5,135
23865,Pia Skovborg Nielsen,F,Raw,52.5,157.9,152.5,160,80
28534,Yosleinys Fernandez,F,Single-ply,28.5,70.35,215,185,120
24855,Luke Klein,M,Raw,21,156,287.5,302.5,187.5
20333,Derick Simpson,M,Wraps,27,95,230,257.5,147.5
29888,Priscilla Ribic,F,Single-ply,42.5,71.55,220,247.5,155
2072,Craig Sexton,M,Raw,36,84.76,145,170,115
12122,Stephen Larkman,M,Raw,31.5,81.7,130,192.5,110
29075,Austin Toloza,M,Raw,28,97.43,182.5,202.5,125
5822,Nathaniel Ruiz,M,Wraps,24,95.6,232.5,237.5,150
28298,Victor Parets,M,Raw,46,88.6,205,255,130
13335,Kevin Long,M,Wraps,33,99.7,162.5,205,125
16879,Hubert Wagner,M,Single-ply,29.5,82.01,280,310,190
3513,Alix Newton,F,Raw,27.5,55.7,125,132.5,77.5
24827,Eric Olsen,M,Raw,18.5,139.62,137.5,165,95
27900,Isabella Mullally,F,Single-ply,14.5,80,107.5,107.5,47.5
16269,Ashlee Hafenbrack,F,Single-ply,28.5,51.21,132.5,145,90
28051,Mark Gall,M,Raw,19.5,71.6,147.5,205,102.5
21808,Jacinta Mew,F,Raw,27.5,70.3,65,115,50
16343,Melissa Lopez,F,Raw,28,78.74,125,140,57.5
22466,William Meredith,M,Raw,26,102.42,185,200,125
17150,Sune Bak,M,Raw,39.5,104.25,242.5,282.5,187.5
3782,Jared Robinson,M,Raw,36,94.76,192.5,245,162.5
25433,Jennifer Thomas,F,Raw,39.5,55.5,62.5,90,37.5
9336,Selena M. Hesse,F,Raw,56.5,67,75,92.5,50
21254,Mason Merilles,M,Raw,19,107.5,262.5,285,150
28309,Joel Wengren,M,Raw,20,105.9,122.5,195,70
10702,Jennessa Labbate,F,Wraps,23,66,132.5,165,72.5
2860,Scott Hill,M,Raw,37.5,93,270,275,175
1221,Jan Roblek,M,Wraps,22,109.7,295,300,187.5
23022,Chara Barker,F,Multi-ply,25,62.23,185.97,181.44,92.99
4864,Sandra Wildeman,F,Single-ply,35.5,55,155,150,100
13280,Trisha Allsop,F,Raw,24.5,60.7,117.5,137.5,80
21540,Robert Frame,M,Raw,21,79.05,162.5,202.5,105
6085,Kong Moua,M,Wraps,18,59.78,132.5,162.5,102.5
12546,Albert Calamars,M,Raw,30,89.2,150,205,102.5
15269,Jake Rusin,M,Raw,23,94.4,155,210,120
4924,Zach Streva,M,Raw,33,102.8,285,310,210
4532,Larissa Vordick,F,Raw,16.5,75.4,100,130,57.5
1672,Michael Womelsdorf,M,Single-ply,49,98.88,162.5,190,115
28482,Ilya Nefedov,M,Raw,44,97.7,220,250,145
25088,Jessica Boran,F,Raw,31,104.35,162.5,150,65
4055,Chia-Hui Tsai,F,Single-ply,18.5,85.7,210,190,120
25408,Mats Bergstedt,M,Single-ply,61.5,82.42,210,222.5,105
26814,Renae Holmdahl,F,Raw,35,64.86,102.5,130,65
10000,Shaquille Lyew,M,Raw,21.5,72.8,162.5,222.5,147.5
23146,John Haack,M,Wraps,24,82.3,327.5,325,202.5
11953,Madison Nipper,F,Single-ply,15.5,72.6,102.5,125,52.5
24341,Erinn Loughlin,F,Raw,30.5,55.4,105,120,45
10237,Logan Johnson,M,Wraps,20,73.9,200,212.5,105
24136,Emily Costolo,F,Raw,22.5,60.4,85,127.5,37.5
10255,Lizette Salgado,F,Wraps,22,60,152.5,175,67.5
13305,Justin Dann,M,Raw,25,88,232.5,247.5,155
9487,Katie Barath,F,Raw,43,54.9,87.5,107.5,52.5
25244,Richard Lee,M,Raw,30,107.8,205,245,165
12879,Zaid Faydi,M,Raw,29.5,96.95,232.5,282.5,165
27412,Desiree Colozzo,F,Raw,24,54.16,80,100,45
25946,Robert Boisclair,M,Multi-ply,53,88.54,-145,165,107.5
4317,Kevin Escanlante,M,Raw,23,66.95,140,187.5,117.5
9980,Scott Gardner,M,Raw,30.5,144.1,235,300,187.5
5519,Kyle Planchon,M,Raw,32,82,222.5,232.5,115
858,Billy Apostolon,M,Wraps,24,105.5,177.5,240,127.5
22991,Robert Melgar,M,Raw,35,96.43,172.5,215,155
5972,Trevor Sellers,M,Raw,18,77.84,202.5,227.5,142.5
7875,Melissa Dunlap,F,Raw,33,81.2,160,145,72.5
595,Tomas Juricek,M,Raw,24.5,72.46,225,252.5,160
8804,Rane Ovaska,M,Wraps,57,80.2,190,220.5,105
9186,Brenda Howard,F,Single-ply,46,55.5,107.5,122.5,60
10970,Paul Sorenson,M,Wraps,23,117.21,240,265,122.5
9746,Sam Gallant,M,Raw,20.5,70,192.5,215,112.5
14352,Jeff Denson,M,Raw,56,80.3,147.5,195,127.5
24015,Jesse Gruhl,M,Raw,19.5,103.2,257.5,260,170
1951,William Valle,M,Raw,22,82.24,245,272.5,145
9120,Pactrick Yabut,M,Raw,21,74.4,182.5,240,130
23867,Chris Williams,M,Wraps,58,88.3,115,170,115
22904,Courtney Lynch,F,Raw,27,113.8,157.5,160,72.5
20937,Lucas Helmke,M,Raw,27.5,74.25,207.5,225,165
7910,Franklin Synder,M,Wraps,19,108.41,260.82,283.5,192.78
14781,Spencer Owens,M,Raw,15.5,64,160,185,92.5
7830,Camisha Noble,F,Raw,45,54.5,95,107.5,57.5
2513,Don Super,M,Raw,25,73.5,207.5,227.5,130
6732,Marisa Nallie,F,Wraps,27.5,59.87,161.03,165.56,86.18
5559,Collin Rhodes,M,Wraps,48,129.09,310,300,217.5
29765,Tristan Calabro,M,Raw,23,97.9,227.5,272.5,172.5
7860,Ian Penrod,M,Raw,23,109.36,220,245,120
11027,Zac Fraser,M,Raw,21.5,91.05,200,242.5,127.5
4700,Thomas Gianni,M,Raw,23.5,123.8,170,235,122.5
2233,Hunter Rossman,M,Wraps,17,96.43,185,215,115
27372,James Geary,M,Single-ply,21.5,130.7,182.5,210,125
17560,Robert Schultz,M,Raw,55,119.6,222.5,235,172.5
16160,Adrian Perhac,M,Single-ply,21.5,65.02,230,245,132.5
15092,Polina Kirillova,F,Single-ply,18.5,42.63,110,120,55
11926,Ashley Rau,F,Wraps,18,65.64,95,100,40
27453,Jeremy Oettinger,M,Raw,22.5,117.9,250,285,195
9215,Jami Saarela,M,Raw,21.5,93,225,260,185
23342,Aneela Rose,F,Wraps,45,54.8,80,107.5,50
29767,Keri Davis,F,Raw,26,47.63,87.5,122.5,52.5
22137,Jodie Banks,F,Raw,,70.3,100,120,45
20625,Darrell Carter,M,Wraps,24,81.8,182.5,260,122.5
5424,Neil Lauaki,M,Single-ply,50,134.45,360,275,250
13265,Cody Blackburn,M,Single-ply,18,111.67,225,240,117.5
19785,Michael Bowman,M,Wraps,31,66.95,195.04,210.92,131.54
15567,Brian Baumgartner,M,Raw,41,93.8,210,240,150
12501,Timothy Paynter,M,Raw,24,89.6,277.5,330,202.5
7492,Tammy Swiggum,F,Raw,41.5,82.7,110,152.5,65
24903,Matt Sohmer,M,Wraps,21.5,122.83,369.68,349.27,122.47
8995,Kim Nelson,F,Raw,53,74.2,47.5,93,38
1550,Scott Layman,M,Single-ply,34,66.22,245,215,177.5
17393,Damien Domer,M,Wraps,37,119.8,232.5,280,175
14842,Jesse Goldshear,M,Raw,25.5,72.25,132.5,157.5,105
10929,Petr Lahoda,M,Raw,45.5,118.36,282.5,240,192.5
23925,Katinka Van Baalen,F,Raw,17.5,56.5,105,137.5,75
5095,Michael Timo,M,Raw,24,89.36,210,225,147.5
17032,Andrew Jacobs,M,Raw,29,154.95,185,230,147.5
3243,Kevin Kwon,M,Raw,17.5,92.8,162.5,135,115
11054,S. Banu Sabina,F,Single-ply,24.5,65.8,187.5,150,80
727,Hamilton Cox,M,Raw,15.5,91,182.5,157.5,107.5
16125,John Delinac,M,Raw,42,99.8,245,265,160
14591,Janne Marttila,M,Raw,19.5,92,240,262.5,150
9133,Dominique Thistleton,F,Wraps,29,67.4,140,155,70
8169,Sal Honu,M,Raw,33.5,83.45,232.5,285,137.5
331,Justin Duran,M,Single-ply,17,92.4,285,240,182.5
7027,Gary Grissinger,M,Raw,50,88.72,237.5,292.5,160
13809,Kristie Simas,F,Raw,27,65.95,100,137.5,67.5
211,Alexander de Oliveira Moura,M,Raw,36,99.97,170,215,115
28679,Tyson Walker,M,Raw,19.5,101.6,175,230,90
2263,Blanca Villoch,F,Wraps,33,55.5,170,182.5,92.5
6343,Jordan Miesner,F,Raw,21,73.3,137.5,155,65
28107,Maria Vega,F,Raw,42,54.3,92.5,137.5,55
18165,Imani Martinez,M,Raw,23.5,73.6,122.5,137.5,100
11367,Alina Davletshina,F,Raw,19.5,70.8,137.5,155,90
3543,Jared Dowell,M,Raw,17.5,82,110,155,100
1438,Rhea Brennand,F,Raw,16.5,96.8,112.5,127.5,50
10707,Austin Steffens,M,Raw,16.5,103.21,212.5,225,105
19252,Favian Arcidiacono,M,Raw,23,90.4,192.5,245,145
16251,Caitlin Martinez,F,Raw,19,59.96,110,150,70
18818,Misael Peraza,M,Single-ply,23,81.3,227.5,240,125
24871,Josh Nooner,M,Wraps,22,81.56,245,262.5,155
4792,Neal Bakerlis,M,Wraps,24,90.9,202.5,227.5,120
9420,Joe Armas,M,Raw,26,66.22,172.5,220,105
26604,Viacheslav Shutenko,M,Raw,29.5,92.75,287.5,320,160
24408,Karl Farquharson,M,Single-ply,21.5,69.9,180,210,100
28427,Sarah Cooke,F,Raw,32,65.5,70,102.5,52.5
6475,Vadim Gutsu,M,Raw,33,81,225,270,155
9506,Kyle Britt,M,Raw,24.5,91.4,227.5,272.5,125
18802,Spencer Lockwood,M,Wraps,17,84.8,185,237.5,135
920,Kimberly Carter,F,Raw,31,85.4,97.5,135,47.5
12171,Philip Owens,M,Single-ply,16,88.9,142.5,190,102.5
16396,Leslie Gurr Greig,F,Wraps,49,62,120,155,70
4868,Greg Kruger,M,Wraps,38,98.8,205,240,150
818,Denzel Bridges,M,Raw,21,77,212.5,260,152.5
15872,Stephanie Powell,F,Raw,28,66,165,225,97.5
10976,Scott Shirley,M,Raw,43,89.1,210,227.5,135
9896,Zack Siddall,M,Wraps,24,96.8,182.5,220,135
453,Gene Sosankin,M,Raw,20.5,77.2,165,217.5,130
9241,Alexandra Washington,F,Raw,13,80.7,85,115,50
19359,Francisco Pardorla,M,Raw,50,55.25,137.5,177.5,112.5
9848,Nicolas Boyer,M,Raw,38.5,103.96,245,275,147.5
3457,Mitchell Cowman,M,Single-ply,19.5,107.2,265,240,207.5
26334,Gabriel Longoria,M,Single-ply,17,82.2,237.5,237.5,155
27435,Janine Jones,F,Raw,40.5,68,97.5,130,60
28608,Jerry Tremblay,M,Raw,52,106.5,227.5,225,145
27966,Kajilla Jacomo,F,Wraps,37,54,127.5,150,55
28243,Melissa Brown,F,Wraps,43,80.56,142.5,165,72.5
940,Collin Azinger,M,Raw,20.5,91.2,205,227.5,135
2739,Tola Suleman,M,Raw,23,89.81,205,295,165
11796,Travis Dougherty,M,Wraps,32,122.5,252.5,277.5,190
4196,Mary Rodriguez,F,Raw,26.5,101.8,187.5,165,92.5
23984,Shannon Pollock,F,Raw,28.5,71.7,150,165,70
23957,Brandi Eberly,F,Raw,37,70.4,80,112.5,50
29302,Anis Ade Thomas,M,Single-ply,22.5,83,265,295,132.5
4071,Ashe Palmer,M,Raw,,122.6,212.5,202.5,120
17784,Amy Bishop,F,Single-ply,37.5,59.7,137.5,170,82.5
26021,Ryan Finn,M,Raw,21,96.5,245,245,137.5
8222,Nadia Chang,F,Raw,21,50.65,105,127.5,52.5
8123,Jennifer Dang,F,Raw,25,51.9,105,122.5,42.5
6363,Cory Faz,M,Raw,23,74.6,210,240,142.5
14450,Kolby Pelc,M,Raw,15.5,72.3,105,140,75
5796,Jorge Diaz,M,Raw,20.5,86.7,245,275,142.5
3677,Emma Rogen,F,Wraps,32,58,150,165,80
8864,Chanel Patti,F,Raw,30.5,53.9,92.5,105,55
27906,Christian Francisco,M,Raw,29,99,145,177.5,97.5
20776,Jori Carnithan,F,Wraps,41,74.3,115,170,45
27669,Rhaea Stinn Fowler,F,Single-ply,24.5,71.64,215,192.5,152.5
5188,Brandon Huynh,M,Raw,24,81.4,215,250,145
23152,Tracey Quast,F,Raw,48.5,49.49,95.3,97.5,52.2
17492,Robert Mattison,M,Wraps,77,66.6,80,160.5,95
16776,Jason Rosario,M,Raw,31,88.9,217.5,255,145
10308,Luke Coleman,M,Raw,20,109.5,200,185,142.5
19613,Tammy Haynes,F,Raw,59,66.3,72.5,90,40.5
2262,Adam Clinton,M,Raw,30,89.18,205,265,152.5
24657,Tara Maier,F,Wraps,20,78.29,160,180,95
22135,Lindsay Schmidt,F,Raw,31,60,85,127.5,57.5
24549,Cody Lefever,M,Raw,26,66.41,170,215,120
20710,Tiffany Ma,F,Raw,22.5,56.64,120,132.5,62.5
23529,Lisa Branstetter,F,Raw,44,60,90,110,65
13186,Andrea Hubbard,F,Single-ply,38,81.74,127.5,142.5,60
1779,Hamish Thain,M,Single-ply,35.5,103.8,200,210,140
2553,Andrea Passwater,F,Raw,29,56.35,95,107.5,57.5
29859,Chris Kesler,M,Wraps,31,87.72,157.5,192.5,110
2686,Jorgen Hansen,M,Single-ply,24.5,119.36,400,125,250
1040,Ana Valencia,F,Wraps,26,51.6,82.5,105,57.5
28068,Corey Phillips,M,Raw,22,73.03,170,230,132.5
17947,Darian Gingold,M,Wraps,20,90,230,257.5,127.5
16939,Jesse Strawser,M,Raw,28.5,130.8,255,280,170
3071,Janelle Mault,F,Raw,39,75,35,117.5,42.5
7529,Allen Ottolangui,M,Raw,56.5,73.4,175,185,95
27264,Chris Gallick,M,Wraps,30,86.86,220,250,165
17812,David Young,M,Single-ply,27.5,104.66,345,282.5,280
7766,Sofiane Belkesir,M,Single-ply,31.5,104.8,380,345,275
11045,Evan Kempf,M,Raw,25,93.3,162.5,177.5,97.5
17800,Harold Gathercole,M,Raw,26.5,101.3,137.5,182.5,82.5
29739,Molly Crowther,F,Raw,28,73.3,75,97.5,37.5
15682,Bradley Nealon,M,Raw,23.5,81.9,192.5,235,120
26185,Ty Burge,M,Raw,28,80.6,125,125,102.5
15663,Albert Nitz,M,Raw,37,66.2,195,242.5,110
15128,Mike Graf,M,Wraps,20,80.7,240,240,125
25450,Quinton Gabara,M,Raw,18.5,64.4,170,200,117.5
7961,George Chu,M,Raw,19.5,73.3,190,205,90
7399,Kurt Mapula,M,Wraps,22,82.1,195.04,204.12,149.69
28826,Rachel Younker,F,Wraps,25,55.5,97.5,142.5,57.5
25629,Asa Barnes,M,Single-ply,49,98.25,305,237.5,227.5
25702,Kellen Madison,M,Wraps,33,98.4,250,272.5,162.5
21060,Luke Vella,M,Raw,28,67.5,170,230,120
10303,Chris Baula,M,Raw,33,67.4,177.5,205,107.5
28824,Allen Parr,M,Raw,48.5,79.4,170,200,130
5839,Guillermo Delatorre,M,Raw,15,67.5,63.5,113.4,52.16
2024,Brittany Pryor,F,Raw,27,101.42,217.5,240,132.5
27787,Chelsea Miller,F,Raw,42,74.4,112.5,140,82.5
24353,Christopher Mosley,M,Raw,26.5,112.9,295..0,227.5,177.5
9019,Julia Trezise-Conroy,F,Raw,31,51.9,100,140,65
10894,Fang-Yun Su,F,Raw,20.5,107.55,230,175,102.5
17397,Paula Powell,F,Wraps,53,74.57,127.5,137.5,70
14831,Kristen Archibeque,F,Wraps,23,52,112.5,115,67.5
28,Stefan Strecko,M,Wraps,25,80.6,195,252.5,135
9718,Susan Maguire,F,Raw,52.5,76.04,95,120,60
355,Manny McLaughlin,M,Wraps,26,81.4,182.5,227.5,137.5
3170,David Isenberg,M,Wraps,26,84.9,275,275,200
15383,David Sean Bennett,M,Wraps,33,117.2,260,282.5,175
17580,Ilya Shtefan,M,Raw,25,73,175,235,125
17700,Kevin Doheny,M,Raw,20.5,59,147.5,182.5,95
21059,Kenny Croxdale,M,Single-ply,59,89.54,185,217.5,147.5
5643,Perla Apodaca,F,Wraps,25,63.3,172.5,200,85
18460,Dave Breker,M,Raw,33,104.6,275,265,220
3675,Alicia Garcia,F,Raw,27,67.2,92.5,125,50
15450,Scott Hall,M,Raw,38.5,146.25,312.5,325,197.5
20608,Chun-Lin Wang,M,Single-ply,23.5,58.56,240,230,145
17348,Artin Gevondyan,M,Raw,22,107.91,205,230,150
13763,Andrey Shishkin,M,Raw,54,111,230,265,132.5
6749,Wassim Chahrouk,M,Raw,26.5,102.45,202.5,245,130
120,Jenna Price,F,Raw,30,71,105,127.5,67.5
6794,Scott Layman,M,Raw,42,65.41,192.5,215,150
23609,John Bracciodieta,M,Wraps,25,136.62,179.17,195.04,102.06
20612,Brandon Joyner,M,Raw,24,66,145,167.5,107.5
5579,Brian Ball Jr,M,Raw,23,158.67,295.5,275,205
13683,Brandon Losech,M,Raw,29,74.3,165,175,97.5
328,Alan McGee,M,Raw,39,137.8,230,230,152.5
4710,Rhys Painter,M,Raw,,103.2,200,252.5,155
19665,Theresa Jesinger,F,Raw,29,50.5,70,117.5,60
2370,Jack Syers,M,Raw,20.5,103.4,210,247.5,157.5
